distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
1.77509939956343,1237661064951694082,146.343222094977,9.60979845738644,20.85323,22.11046,20.3345,19.64958,19.61572,0.4321079,0.1028655,0.03633128,0.03060759,0.09089574,0.1049686,0.0817908,0.05658249,0.04204686,0.03127514,0.37871,0.044365,1,5988859616465016832,0.3621991,0.0001915852
1.98479468782691,1237661064951759989,146.396664218651,9.62574324567482,22.05081,22.5684,20.84501,19.84273,19.3562,0.485107,0.2153189,0.09373457,0.04537738,0.09442142,0.1058451,0.08247375,0.05705496,0.04239795,0.03153628,0.579588,0.045522,2,5988869786947573760,0.5971802,0.0001467454
3.56318210239451,1237660669814178003,146.430688793936,9.58794504476762,20.79316,19.53033,18.18136,17.65206,17.31881,0.2348565,0.02160001,0.01081475,0.0101389,0.02824653,0.105537,0.0822337,0.0568889,0.04227455,0.0314445,0.244987,0.015355,1,5988872260848736256,0.2365833,4.298793e-05
3.85150425293395,1237660669814112880,146.315462019176,9.57177507594262,22.18007,22.06874,20.21901,19.35231,18.3552,0.4739758,0.1964291,0.06828117,0.05146932,0.1268438,0.1053701,0.08210368,0.05679894,0.0422077,0.03139478,0.467671,0.027613,1,5988859891342923776,0.5280157,8.000871e-05
3.92756178440296,1237660669814178006,146.438576451047,9.59766159273418,19.59725,18.60333,17.62628,17.23862,16.79084,0.07997479,0.01331273,0.009374868,0.009388189,0.0248217,0.1066041,0.08306519,0.05746412,0.042702,0.03176244,0.187047,0.022341,1,1469347253440243712,0.1830494,5.335766e-05
4.1174638557708,1237660669814112435,146.303089060645,9.59665971894952,18.66779,17.85548,17.30739,16.98287,16.82105,0.02722555,0.006544549,0.00642773,0.007126703,0.02106766,0.1074813,0.08374867,0.05793694,0.04305336,0.03202379,0.139914,0.023305,1,1469348902707685376,0.1824314,9.568215e-06
4.7620015741466,1237660669814178011,146.450513484477,9.62206710192123,18.97691,19.09789,17.83417,17.30561,16.96808,0.1482927,0.01706083,0.009267299,0.008546964,0.02282505,0.1087983,0.08477491,0.05864689,0.04358092,0.0324162,0.241862,0.013842,1,1469341206126290944,0.2381649,5.699834e-05
5.47199071717445,1237660669814177865,146.45971977607,9.57282715175769,23.38042,24.28666,21.12903,19.41193,19.07236,1.42006,1.427743,0.1483902,0.05290949,0.2479034,0.1079725,0.08413145,0.05820175,0.04325014,0.03217015,0.447688,0.038704,-7,5988871436215015424,0.5747076,0.0002165539
5.49468648084386,1237661064951759643,146.413051024029,9.68524032101828,22.03203,21.61658,20.60741,19.60947,19.43355,0.5999313,0.127397,0.08214314,0.04495572,0.1154056,0.110169,0.08584296,0.05938576,0.04412999,0.0328246,0.546809,0.050802,1,5988868687435945984,0.5275781,0.0002412028
5.50351895955636,1237660669814112991,146.361247266717,9.51183340069623,20.04489,20.82163,19.24834,18.52175,17.92094,0.4153647,0.05948928,0.02483042,0.02114221,0.05078395,0.1000325,0.07794463,0.05392174,0.04006963,0.02980444,0.395712,0.030882,1,5988860166220830720,0.4024568,7.574326e-05
5.80395816371404,1237661064951759750,146.450238376776,9.66178692878283,21.1515,20.87812,20.30748,19.57942,19.13757,0.2867183,0.09621949,0.06617385,0.03479849,0.1133972,0.110165,0.08583982,0.05938359,0.04412837,0.0328234,0.604651,0.044485,1,5988881331819665408,0.6143057,0.0001405556
6.37926876920599,1237661064951759713,146.436194078743,9.68862190371278,23.70251,22.0508,20.08051,19.2721,18.60132,0.5927066,0.1267252,0.04058324,0.0268412,0.05804236,0.1111085,0.08657496,0.05989215,0.04450629,0.0331045,0.462803,0.028031,1,5988870336703387648,0.4621364,0.0001155099
6.41865956382645,1237660669814112498,146.265060368516,9.58732323818029,19.85499,18.78554,17.73379,17.15103,16.89335,0.2541154,0.01560449,0.01006251,0.009856358,0.02585409,0.110004,0.08571436,0.05929679,0.04406387,0.03277542,0.187249,0.014658,1,1469345604172802048,0.1988851,5.098169e-05
6.5943667965274,1237660669814177970,146.483595886504,9.61059033018416,19.32751,18.35675,17.74424,17.33402,17.06549,0.06185715,0.01106875,0.01040047,0.01089156,0.03457379,0.110464,0.08607278,0.05954475,0.04424813,0.03291248,0.120001,0.022406,1,1469340931248384000,0.09649106,9.425677e-06
6.80995187527612,1237660669814177807,146.388944507879,9.49057658114253,20.94494,18.5342,17.29823,16.87267,16.51707,0.1240325,0.009753931,0.006124577,0.00602489,0.01636729,0.1007316,0.07848937,0.05429858,0.04034967,0.03001274,0.182978,0.010742,1,1469346703684429824,0.1896617,3.388651e-05
7.61245454560469,1237661064951759453,146.339340603066,9.72551408839941,20.50712,21.66035,19.83207,18.83885,18.33607,0.4648949,0.1014685,0.03600365,0.0182038,0.04286582,0.1118088,0.08712069,0.06026969,0.04478684,0.03331318,0.546054,0.023693,1,5988869237191759872,0.5277572,0.0001039137
7.69376936224357,1237661064951760058,146.455642893952,9.70142731557939,21.90227,22.79892,21.41782,19.68379,19.71194,0.460472,0.3014483,0.1033107,0.03580561,0.1245636,0.1114013,0.08680312,0.06005,0.04462359,0.03319175,0.759949,0.051283,-3,5988879682552223744,0.6518282,0.0002625192
7.71009727923783,1237661064951758934,146.486322889435,9.66532890294597,24.0643,20.73605,19.27193,18.59619,18.48854,2.708255,0.03425482,0.01689524,0.01214863,0.04792832,0.1103289,0.08596756,0.05947196,0.04419404,0.03287225,0.268893,0.043314,1,1469338732225128448,0.2373978,6.125414e-05
8.49550524865994,1237660669814112693,146.230774089268,9.57950553049958,20.1517,20.85047,20.09686,19.27636,18.85932,0.3741547,0.1022161,0.05641862,0.03578491,0.07405349,0.111487,0.08686994,0.06009622,0.04465793,0.0332173,0.548567,0.029503,1,5988860441098737664,0.5771456,0.0001698671
8.97450452425324,1237660669814112407,146.27298907929,9.48992799949435,19.25772,18.08107,17.48629,17.09134,16.97491,0.04359787,0.007991274,0.007748924,0.00768142,0.02053592,0.1053723,0.08210538,0.05680012,0.04220858,0.03139543,0.097061,0.022698,1,1469346428806522880,0.08644717,4.490224e-06
9.04290159087053,1237661064951759194,146.447746692609,9.73403825059155,22.15006,19.3097,17.98485,17.45227,17.22082,0.1935371,0.01645544,0.00821148,0.007410353,0.01777549,0.1136867,0.08858394,0.06128196,0.04553906,0.0338727,0.23775,0.013171,1,5988878857918502912,0.2201004,3.741582e-05
9.44846191602347,1237661064951759307,146.486558226929,9.71304632886571,20.89996,20.21463,18.72405,18.12859,17.85997,0.3536074,0.03471123,0.01693806,0.01048943,0.02973135,0.1102889,0.08593635,0.05945037,0.04417799,0.03286031,0.323531,0.019912,1,5988880507185944576,0.3236647,5.625145e-05
9.47484382893642,1237661064951693886,146.257118243786,9.71253733880118,20.53642,22.1082,20.50736,19.47588,18.77062,0.8644203,0.1169216,0.05192238,0.0323678,0.1041354,0.1128803,0.08795559,0.06084727,0.04521605,0.03363243,0.540834,0.028242,1,5988859341587109888,0.5260048,0.0001942477
9.49953989054435,1237660669814177971,146.504349142306,9.51269469938814,19.58109,18.13824,17.53655,17.1774,16.83962,0.07038323,0.008991336,0.008014672,0.008230936,0.02188033,0.1122383,0.0874553,0.06050117,0.04495886,0.03344113,0.096413,0.022617,1,1469340656370477056,0.070098,1.505362e-05
9.57854705039149,1237661064951824805,146.506420102709,9.69250055081779,21.36344,21.80003,20.06641,19.15626,18.84307,0.2506065,0.1549506,0.04001356,0.02414387,0.09443405,0.1092899,0.08515797,0.05891189,0.04377785,0.03256267,0.495591,0.030627,1,5988880782063851520,0.4624861,0.0001188958
9.82793063828371,1237661064951693582,146.312153337194,9.75555022691495,20.93355,20.08698,18.50815,17.85964,17.65299,0.4438055,0.03919183,0.01282444,0.01141421,0.02798798,0.113801,0.08867297,0.06134355,0.04558484,0.03390674,0.333192,0.019944,1,1469427517789071360,0.3613748,7.840212e-05
9.98738774993923,1237660669814177894,146.391434382799,9.43750244871959,20.38173,18.54087,17.43052,17.04081,16.7224,0.09609806,0.0104885,0.007241017,0.007147816,0.02093319,0.1048866,0.0817269,0.05653829,0.04201401,0.0312507,0.144776,0.01239,1,1469346978562336768,0.114522,4.381714e-05
9.9905523526301,1237661064951824884,146.528373940048,9.66676344689102,25.44132,19.42002,20.99122,19.86326,19.401,1.073298,0.1016376,0.08285286,0.03099688,0.1537734,0.1098484,0.08559316,0.05921295,0.04400157,0.03272909,0.618337,0.04686,1,5988879957430130688,0.6063438,0.0001924526
10.4113483599761,1237661064951759121,146.379488013539,9.77627875174679,20.02094,18.09059,16.75045,16.28237,16.0163,0.09285066,0.01025667,0.005313375,0.004942628,0.01145247,0.1200775,0.09356359,0.06472685,0.04809899,0.03577681,0.215018,0.008459,1,1469434389736744960,0.2195977,4.241454e-05
10.5189197705369,1237661064951693953,146.27679250045,9.75072441208907,22.65281,21.08453,20.37125,19.50269,19.40543,0.3663751,0.1553753,0.06243304,0.0380041,0.1141554,0.1119834,0.08725671,0.06036379,0.04485676,0.03336519,0.599455,0.052949,1,5988858242075482112,0.5723389,0.0001100428
10.5586460580354,1237661064951759275,146.407114276535,9.77551540177751,20.80793,19.7281,18.37219,17.75663,17.33592,0.380273,0.02289104,0.01071158,0.009351044,0.02346078,0.1208121,0.094136,0.06512285,0.04839325,0.03599569,0.255656,0.020335,1,5988869512069666816,0.2197027,4.515264e-05
10.9283262146754,1237660669814112622,146.219353008915,9.50093546451233,20.4328,20.83555,19.09941,18.59096,17.93878,0.4352212,0.04535619,0.02562564,0.0178416,0.04646239,0.1136167,0.08852938,0.06124422,0.04551101,0.03385183,0.352458,0.022471,1,5988851370127808512,0.3471367,6.45936e-05
11.026592566066,1237660669814178543,146.387802706028,9.41974937516444,26.61078,22.7275,20.72257,19.48155,19.16007,0.8646474,0.2596143,0.1257696,0.05058086,0.11874,0.1062511,0.08279014,0.05727384,0.0425606,0.03165727,0.633303,0.038945,3,5988860990854551552,0.6067265,0.0002186992
11.2444656554806,1237661064951759282,146.45096978177,9.77355247507916,22.12677,19.86866,18.72549,18.15491,17.84344,0.2659807,0.02358181,0.01266809,0.01082101,0.02745741,0.1171544,0.0912859,0.06315117,0.04692808,0.03490587,0.23975,0.025974,1,5988878308162689024,0.1995815,2.714327e-05
11.6137360068688,1237660669814047658,146.18477590692,9.54599838783303,23.59772,21.35836,19.30648,18.6146,18.25441,1.788504,0.07343836,0.02440104,0.01966791,0.04981157,0.1123055,0.08750767,0.06053741,0.04498578,0.03346116,0.426869,0.022736,1,5988850270616180736,0.4011209,8.182802e-05
11.6352557125954,1237661064951627995,146.17640793242,9.61912037889609,24.56252,19.42865,19.26374,18.131,17.73373,1.535651,0.09872817,0.01905404,0.01405174,0.0308142,0.1120498,0.08730847,0.0603996,0.04488337,0.03338499,0.406148,0.044703,-1,5988847521837111296,0.2068838,4.970491e-05
11.9634351865242,1237661064951759168,146.418346715651,9.79707588298633,18.83052,17.9258,17.2336,16.87971,16.73811,0.04280614,0.008198104,0.006316055,0.006208209,0.0158631,0.1226894,0.09559875,0.06613477,0.04914522,0.03655502,0.173719,0.018125,1,1469433290225117184,0.1565611,1.31833e-05
11.9829835489661,1237661064951693563,146.22967098123,9.74463726841972,19.82396,19.46173,18.17,17.68439,17.45618,0.2699468,0.02067168,0.009556358,0.008601486,0.02103757,0.1148411,0.0894834,0.0619042,0.04600145,0.03421663,0.261896,0.016511,1,5988857417441761280,0.2702447,5.5133e-05
12.3178281977206,1237660669814243435,146.556754839273,9.50752021848409,20.79063,18.98747,17.70259,17.3039,16.93927,0.1260531,0.01280229,0.00813514,0.007571389,0.01892605,0.1150007,0.08960773,0.06199021,0.04606537,0.03426417,0.189348,0.010776,1,1469339281980942336,0.1885505,3.974637e-05
12.398134500784,1237661064951693745,146.205533911411,9.72795247709099,19.6262,21.63732,19.62404,18.63513,18.07464,0.275007,0.105076,0.02955548,0.01853895,0.05014199,0.1166721,0.09091013,0.06289121,0.04673491,0.03476219,0.522628,0.021243,1,5988857692319668224,0.5151049,0.0001039588
12.8264448021965,1237661064951694081,146.315075421965,9.80906842389026,21.18137,22.55989,21.13704,19.96621,19.84089,0.4173283,0.1868119,0.09658926,0.04128509,0.09389105,0.1193548,0.09300043,0.06433727,0.04780948,0.03556147,0.590878,0.045268,1,5988858791831296000,0.6224753,0.0002357428
12.924282702402,1237660669814046960,146.155459246637,9.5775557626545,21.1646,19.09273,17.82718,17.3035,16.96088,0.1337182,0.0132322,0.007851406,0.007398458,0.01947859,0.1103681,0.08599804,0.05949305,0.04420971,0.0328839,0.210031,0.021677,1,5988849171104552960,0.2058368,3.724764e-05
13.3176111716006,1237661064951759183,146.431437339408,9.8170933334346,20.53437,18.61139,17.40889,16.9381,16.6275,0.09681772,0.009960497,0.006035789,0.005642524,0.01248818,0.1235872,0.09629834,0.06661875,0.04950487,0.03682253,0.172442,0.009269,1,5988868412558039040,0.1563859,2.382155e-05
13.3276833610526,1237661064951759184,146.432426396176,9.81700026141031,19.61858,17.93774,17.08505,16.6337,16.46213,0.07355119,0.007808032,0.005699346,0.005410089,0.01345774,0.1235392,0.09626092,0.06659286,0.04948563,0.03680822,0.150486,0.024189,1,1469432740469303296,0.1565725,1.753282e-05
13.7451635799091,1237660669814046964,146.171787086789,9.4873913210918,18.39081,16.72838,15.92163,15.54544,15.29028,0.02112519,0.003787646,0.003216526,0.003268726,0.006113876,0.1143779,0.0891225,0.06165453,0.04581592,0.03407863,0.050071,0.014149,1,1469353850510010368,0.04649761,1.272004e-05
14.4730130430331,1237660670351049203,146.358556282032,9.84372765315719,21.38362,19.59792,18.31625,17.68865,17.42043,0.2462446,0.02698225,0.01518433,0.01329592,0.04050882,0.1241636,0.0967474,0.0669294,0.04973572,0.03699424,0.230824,0.028747,1,5988867313046411264,0.2041288,5.735232e-05
14.4732405429378,1237660669814046930,146.138460453738,9.5323871326192,21.79824,18.26747,16.75394,16.26821,16.22834,0.5258086,0.01385139,0.007374747,0.007172373,0.01933504,0.1102689,0.08592075,0.05943958,0.04416998,0.03285435,0.214508,0.011895,1,1469353300754196480,0.2040291,4.692403e-05
14.5330558711641,1237660669814047626,146.189576597368,9.44115744117329,23.09138,22.25871,20.18478,19.66068,19.64077,0.7321599,0.1785077,0.05654268,0.04776802,0.1053361,0.1143704,0.08911663,0.06165047,0.0458129,0.03407639,0.469104,0.025042,1,5988849445982459904,0.4564513,0.0001953556
14.5797113040044,1237660669814046929,146.137078411389,9.53078588127036,23.0342,19.7738,18.27888,17.79517,17.59935,1.21541,0.02216265,0.01183787,0.01111657,0.0358244,0.110319,0.08595986,0.05946663,0.04419008,0.0328693,0.241577,0.01734,1,5988850545494087680,0.2039201,3.767532e-05
14.752215707682,1237661064414888098,146.449942703064,9.36922491647659,18.58549,17.02507,16.18061,15.74956,15.4291,0.03227745,0.004719317,0.003647918,0.003603343,0.007082359,0.1160951,0.09046055,0.06258019,0.04650379,0.03459028,0.096189,0.016234,1,1469340381492570112,0.08488419,1.864504e-05
